size,condition,trial,subject,correct,RT
1,easy,94,2,0,233.107
1,easy,94,3,0,308.603
1,easy,94,4,1,177.427
1,easy,94,5,0,306.829
1,easy,94,6,0,390.419
1,easy,94,7,0,624.04
1,easy,94,8,0,321.697
1,easy,94,9,1,727.751
1,easy,94,10,0,344.26
1,easy,95,1,1,497.051
1,easy,95,2,0,285.368
1,easy,95,3,1,275.271
1,easy,95,4,1,198.942
1,easy,95,5,1,294.894
1,easy,95,6,0,411.473
1,easy,95,7,1,543.751
1,easy,95,8,0,282.584
1,easy,95,9,0,879.848
1,easy,95,10,1,293.119
1,easy,96,1,1,517.092
1,easy,96,2,0,209.78
1,easy,96,3,1,285.211
1,easy,96,4,1,214.771
1,easy,96,5,1,298.586
1,easy,96,6,0,321.66
1,easy,96,7,1,464.158
1,easy,96,8,1,260.481
1,easy,96,9,1,781.15
1,easy,96,10,0,316.802
1,easy,97,1,1,558.96
1,easy,97,2,0,213.089
1,easy,97,3,0,360.748
1,easy,97,4,1,214.238
1,easy,97,5,0,396.359
1,easy,97,6,0,359.461
1,easy,97,7,0,619.383
1,easy,97,8,1,257.813
1,easy,97,9,1,734.191
1,easy,97,10,1,290.609
1,easy,98,1,1,620.492
1,easy,98,2,1,236.188
1,easy,98,3,0,377.459
1,easy,98,4,1,204.88
1,easy,98,5,0,369.587
1,easy,98,6,0,404.942
1,easy,98,7,1,673.171
1,easy,98,8,0,364.12
1,easy,98,9,1,755.152
1,easy,98,10,1,283.688
1,easy,99,1,1,523.825
1,easy,99,2,0,204.778
1,easy,99,3,0,335.991
1,easy,99,4,1,224.441
1,easy,99,5,0,346.067
1,easy,99,6,0,351.136
1,easy,99,7,1,627.234
1,easy,99,8,0,403.942
1,easy,99,9,1,710.55
1,easy,99,10,0,360.681
1,easy,100,1,0,774.465
1,easy,100,2,0,256.443
1,easy,100,3,0,343.289
1,easy,100,4,0,300.239
1,easy,100,5,0,322.344
1,easy,100,6,1,297.124
1,easy,100,7,1,526.005
1,easy,100,8,0,369.519
1,easy,100,9,1,604.751
1,easy,100,10,1,380.932
1,easy,101,1,1,671.314
1,easy,101,2,1,187.097
1,easy,101,3,0,400.052
1,easy,101,4,1,196.889
1,easy,101,5,1,242.985
1,easy,101,6,1,315.917
1,easy,101,7,0,625.206
1,easy,101,8,0,302.809
1,easy,101,9,1,676.686
1,easy,101,10,1,279.012
1,easy,102,1,0,641.01
1,easy,102,2,1,199.271
1,easy,102,3,0,344.512
1,easy,102,4,1,194.548
1,easy,102,5,1,242.62
1,easy,102,6,0,355.707
1,easy,102,7,1,544.49
1,easy,102,8,0,342.043
1,easy,102,9,0,737.842
1,easy,102,10,0,340.568
1,easy,103,1,1,490.343
1,easy,103,2,0,229.812
1,easy,103,3,1,315.438
1,easy,103,4,0,264.212
1,easy,103,5,0,361.792
1,easy,103,6,1,321.104
1,easy,103,7,1,622.802
1,easy,103,8,0,339.747
1,easy,103,9,1,710.527
1,easy,103,10,0,378.928
1,easy,104,1,1,499.398
1,easy,104,2,0,249.253
1,easy,104,3,1,265.165
1,easy,104,4,1,199.955
1,easy,104,5,0,330.919
1,easy,104,6,0,346.748
1,easy,104,7,1,486.845
1,easy,104,8,0,377.855
1,easy,104,9,1,597.35
1,easy,104,10,0,346.617
1,easy,105,1,0,671.55
1,easy,105,2,0,248.036
1,easy,105,3,1,355.017
1,easy,105,4,1,200.196
1,easy,105,5,0,336.989
1,easy,105,6,0,368.232
1,easy,105,7,1,533.201
1,easy,105,8,0,339.245
1,easy,105,9,0,864.556
1,easy,105,10,1,310.493
1,easy,106,1,1,518.97
1,easy,106,2,0,220.03
1,easy,106,3,1,251.201
1,easy,106,4,0,256.916
1,easy,106,5,0,303.676
1,easy,106,6,1,322.26
1,easy,106,7,0,696.178
1,easy,106,8,0,395.188
1,easy,106,9,0,931.712
1,easy,106,10,1,311.761
1,easy,107,1,0,726.127
1,easy,107,2,0,220.476
1,easy,107,3,1,227.297
1,easy,107,4,1,236.345
1,easy,107,5,0,378.413
1,easy,107,6,0,407.267
1,easy,107,7,1,592.165
1,easy,107,8,0,342.667
1,easy,107,9,1,645.655
1,easy,107,10,1,280.089
1,easy,108,1,1,508.708
1,easy,108,2,0,256.181
1,easy,108,3,0,376.393
1,easy,108,4,1,243.026
1,easy,108,5,1,269.368
1,easy,108,6,0,440.379
1,easy,108,7,1,535.9
1,easy,108,8,0,384.954
1,easy,108,9,1,716.699
1,easy,108,10,1,287.987
1,easy,109,1,1,536.816
1,easy,109,2,0,216.029
1,easy,109,3,0,406.471
1,easy,109,4,1,223.123
1,easy,109,5,1,272.044
1,easy,109,6,0,375.035
1,easy,109,7,1,505.804
1,easy,109,8,0,240.679
1,easy,109,9,1,668.644
1,easy,109,10,0,320.39
1,easy,110,1,1,558.268
1,easy,110,2,0,231.298
1,easy,110,3,1,337.819
1,easy,110,4,1,209.9
1,easy,110,5,1,194.235
1,easy,110,6,0,355.769
1,easy,110,7,1,491.365
1,easy,110,8,0,336.251
1,easy,110,9,1,622.079
1,easy,110,10,1,341.333
1,easy,111,1,1,499.093
1,easy,111,2,0,213.061
1,easy,111,3,1,247.862
1,easy,111,4,0,242.023
1,easy,111,5,1,247.191
1,easy,111,6,0,329.08
1,easy,111,7,1,569.091
1,easy,111,8,0,349.608
1,easy,111,9,0,744.812
1,easy,111,10,1,253.609
1,easy,112,1,1,589.904
1,easy,112,2,0,207.905
1,easy,112,3,1,277.583
1,easy,112,4,1,214.219
1,easy,112,5,0,349.871
1,easy,112,6,0,352.824
1,easy,112,7,1,573.87
1,easy,112,8,1,267.446
1,easy,112,9,1,623.229
1,easy,112,10,0,442.302
1,easy,113,1,1,503.056
1,easy,113,2,1,192.231
1,easy,113,3,1,335.433
1,easy,113,4,0,268.151
1,easy,113,5,1,310.31
1,easy,113,6,0,376.562
1,easy,113,7,1,575.291
1,easy,113,8,0,334.642
1,easy,113,9,1,715.909
1,easy,113,10,0,372.858
1,easy,114,1,1,433.389
1,easy,114,2,0,221.13
1,easy,114,3,1,292.003
1,easy,114,4,1,225.9
1,easy,114,5,0,326.61
1,easy,114,6,0,343.681
1,easy,114,7,1,487.508
1,easy,114,8,0,320.49
1,easy,114,9,0,756.475
1,easy,114,10,1,292.276
1,easy,115,1,1,503.002
1,easy,115,2,0,220.096
1,easy,115,3,1,324.263
1,easy,115,4,1,217.99
1,easy,115,5,1,268.384
1,easy,115,6,0,451.612
1,easy,115,7,1,559.838
1,easy,115,8,0,296.02
1,easy,115,9,0,758.301
1,easy,115,10,1,303.793
1,easy,116,1,1,513.785
1,easy,116,2,0,257.796
1,easy,116,3,0,320.613
1,easy,116,4,1,260.775
1,easy,116,5,1,276.061
1,easy,116,6,0,422.804
1,easy,116,7,0,719.517
1,easy,116,8,0,360.431
1,easy,116,9,1,692.686
1,easy,116,10,1,308.897
1,easy,117,1,1,557.688
1,easy,117,2,0,243.784
1,easy,117,3,0,385.363
1,easy,117,4,0,306.068
1,easy,117,5,1,247.946
1,easy,117,6,0,356.77
1,easy,117,7,1,571.094
1,easy,117,8,0,359.949
1,easy,117,9,0,740.195
1,easy,117,10,0,339.363
1,easy,118,1,1,526.353
1,easy,118,2,0,197.759
1,easy,118,3,1,313.721
1,easy,118,4,1,202.712
1,easy,118,5,1,262.109
1,easy,118,6,0,372.298
1,easy,118,7,1,560.812
1,easy,118,8,0,299.374
1,easy,118,9,1,697.74
1,easy,118,10,1,287.888
1,easy,119,1,1,580.721
1,easy,119,2,1,172.208
1,easy,119,3,1,310.8
1,easy,119,4,1,172.723
1,easy,119,5,1,257.57
1,easy,119,6,0,392.254
1,easy,119,7,0,657.577
1,easy,119,8,0,293.306
1,easy,119,9,1,629.293
1,easy,119,10,0,332.25
1,easy,120,1,1,547.513
1,easy,120,2,0,238.24
1,easy,120,3,0,303.783
1,easy,120,4,1,232.756
1,easy,120,5,0,324.606
1,easy,120,6,1,328.433
1,easy,120,7,1,451.641
1,easy,120,8,0,350.84
1,easy,120,9,1,741.776
1,easy,120,10,1,300.279
1,easy,121,1,1,482.428
1,easy,121,2,0,267.027
1,easy,121,3,1,301.481
1,easy,121,4,0,299.156
1,easy,121,5,0,331.328
1,easy,121,6,0,420.453
1,easy,121,7,1,587.455
1,easy,121,8,0,327.495
1,easy,121,9,1,671.368
1,easy,121,10,0,360.992
1,easy,122,1,1,476.136
1,easy,122,2,0,249.242
1,easy,122,3,0,356.509
1,easy,122,4,0,220.622
1,easy,122,5,1,309.51
1,easy,122,6,0,381.572
1,easy,122,7,1,572.85
1,easy,122,8,0,381.996
1,easy,122,9,1,616.316
1,easy,122,10,1,327.559
1,easy,123,1,1,528.914
1,easy,123,2,0,229.449
1,easy,123,3,1,281.702
1,easy,123,4,0,255.48
1,easy,123,5,0,343.245
1,easy,123,6,0,463.967
1,easy,123,7,1,521.968
1,easy,123,8,1,225.38
1,easy,123,9,1,725.674
1,easy,123,10,1,316.222
1,easy,124,1,1,527.121
1,easy,124,2,0,237.017
1,easy,124,3,1,255.244
1,easy,124,4,1,196.187
1,easy,124,5,1,280.944
1,easy,124,6,0,431.885
1,easy,124,7,0,605.33
1,easy,124,8,0,402.431
1,easy,124,9,1,666.927
1,easy,124,10,0,350.714
1,easy,125,1,0,570.209
1,easy,125,2,0,224.742
1,easy,125,3,0,400.409
1,easy,125,4,0,306.205
1,easy,125,5,1,258.732
1,easy,125,6,0,366.592
1,easy,125,7,1,624.887
1,easy,125,8,0,324.967
1,easy,125,9,1,693.813
1,easy,125,10,1,292.938
1,easy,126,1,1,586.688
1,easy,126,2,0,255.32
1,easy,126,3,0,308.933
1,easy,126,4,0,278.098
1,easy,126,5,0,322.423
1,easy,126,6,0,323.617
1,easy,126,7,1,592.507
1,easy,126,8,0,315.884
1,easy,126,9,1,722.531
1,easy,126,10,0,358.459
1,easy,127,1,1,548.026
1,easy,127,2,0,263.023
1,easy,127,3,0,301.741
1,easy,127,4,0,286.473
1,easy,127,5,1,229.995
1,easy,127,6,0,382.839
1,easy,127,7,0,592.904
1,easy,127,8,0,362.761
1,easy,127,9,1,703.812
1,easy,127,10,1,285.568
1,easy,128,1,1,549.768
1,easy,128,2,0,218.121
1,easy,128,3,1,282.061
1,easy,128,4,1,209.588
1,easy,128,5,0,325.746
1,easy,128,6,0,369.15
1,easy,128,7,1,470.127
1,easy,128,8,0,313.761
1,easy,128,9,1,675.748
1,easy,128,10,1,318.63
1,easy,129,1,1,444.795
1,easy,129,2,0,257.1
1,easy,129,3,1,272.412
1,easy,129,4,0,252.376
1,easy,129,5,1,280.726
1,easy,129,6,0,355.529
1,easy,129,7,1,603.297
1,easy,129,8,0,305.852
1,easy,129,9,1,665.763
1,easy,129,10,1,311.187
1,easy,130,1,1,689.793
1,easy,130,2,0,222.893
1,easy,130,3,0,310.546
1,easy,130,4,0,251.635
1,easy,130,5,0,322.495
1,easy,130,6,0,335.489
1,easy,130,7,0,660.38
1,easy,130,8,0,313.122
1,easy,130,9,1,578.125
1,easy,130,10,1,317.872
1,easy,131,1,0,548.981
1,easy,131,2,0,244.265
1,easy,131,3,1,276.15
1,easy,131,4,1,195.364
1,easy,131,5,0,324.001
1,easy,131,6,0,399.214
1,easy,131,7,1,570.394
1,easy,131,8,0,366.792
1,easy,131,9,1,587.516
1,easy,131,10,1,284.836
1,easy,132,1,0,578.936
1,easy,132,2,0,219.342
1,easy,132,3,1,291.893
1,easy,132,4,1,229.164
1,easy,132,5,1,286.628
1,easy,132,6,0,360.926
1,easy,132,7,1,526.882
1,easy,132,8,0,430.209
1,easy,132,9,1,744.579
1,easy,132,10,0,287.766
1,easy,133,1,1,657.085
1,easy,133,2,0,214.118
1,easy,133,3,1,308.541
1,easy,133,4,0,233.011
1,easy,133,5,0,339.228
1,easy,133,6,0,362.36
1,easy,133,7,1,523.866
1,easy,133,8,0,302.483
1,easy,133,9,1,554.156
1,easy,133,10,1,290.056
1,easy,134,1,0,569.886
1,easy,134,2,0,284.089
1,easy,134,3,1,300.527
1,easy,134,4,0,249.371
1,easy,134,5,0,381.364
1,easy,134,6,0,397.247
1,easy,134,7,0,683.898
1,easy,134,8,0,301.089
1,easy,134,9,1,719.629
1,easy,134,10,1,330.8
1,easy,135,1,1,616.877
1,easy,135,2,1,213.876
1,easy,135,3,0,327.63
1,easy,135,4,1,207.664
1,easy,135,5,1,233.211
1,easy,135,6,0,342.758
1,easy,135,7,1,500.623
1,easy,135,8,0,315.66
1,easy,135,9,0,1032.857
1,easy,135,10,0,342.06
1,easy,136,1,1,556.024
1,easy,136,2,0,231.652
1,easy,136,3,0,394.686
1,easy,136,4,1,178.414
1,easy,136,5,1,319.032
1,easy,136,6,1,270.841
1,easy,136,7,1,502.263
1,easy,136,8,0,317.831
1,easy,136,9,0,821.968
1,easy,136,10,1,322.84
1,easy,137,1,0,701.563
1,easy,137,2,0,257.297
1,easy,137,3,1,346.074
1,easy,137,4,1,201.221
1,easy,137,5,0,386.058
1,easy,137,6,0,484.242
1,easy,137,7,0,668.433
1,easy,137,8,0,287.395
1,easy,137,9,1,764.834
1,easy,137,10,1,297.667
1,easy,138,1,1,537.029
1,easy,138,2,0,239.086
1,easy,138,3,1,303.196
1,easy,138,4,0,259.607
1,easy,138,5,1,244.863
1,easy,138,6,0,365.148
1,easy,138,7,1,576.281
1,easy,138,8,0,291.844
1,easy,138,9,1,564.93
1,easy,138,10,0,375.633
1,easy,139,1,1,527.504
1,easy,139,2,0,233.367
1,easy,139,3,0,372.098
1,easy,139,4,0,270.143
1,easy,139,5,1,298.283
1,easy,139,6,0,362.859
1,easy,139,7,1,517.902
1,easy,139,8,0,303.713
1,easy,139,9,1,675.347
1,easy,139,10,0,329.298
1,easy,140,1,1,532.917
1,easy,140,2,1,169.931
1,easy,140,3,0,373.225
1,easy,140,4,0,260.675
1,easy,140,5,1,267.739
1,easy,140,6,0,340.154
1,easy,140,7,1,541.802
1,easy,140,8,0,323.425
1,easy,140,9,1,673.051
1,easy,140,10,1,290.909
1,easy,141,1,1,578.905
1,easy,141,2,0,278.607
1,easy,141,3,0,345.129
1,easy,141,4,1,203.474
1,easy,141,5,0,360.502
1,easy,141,6,0,355.696
1,easy,141,7,1,552.382
1,easy,141,8,0,306.659
1,easy,141,9,1,714.172
1,easy,141,10,0,381.606
1,easy,142,1,1,445.313
1,easy,142,2,0,220.027
1,easy,142,3,0,339.918
1,easy,142,4,0,328.304
1,easy,142,5,1,285.284
1,easy,142,6,0,373.725
1,easy,142,7,1,594.026
1,easy,142,8,0,317.088
1,easy,142,9,0,692.08
1,easy,142,10,1,283.299
1,easy,143,1,1,676.211
1,easy,143,2,0,264.472
1,easy,143,3,0,365.938
1,easy,143,4,1,196.54
1,easy,143,5,1,332.553
1,easy,143,6,0,349.734
1,easy,143,7,1,514.926
1,easy,143,8,0,302.47
1,easy,143,9,1,569.42
1,easy,143,10,0,374.022
1,easy,144,1,1,567.051
1,easy,144,2,1,177.713
1,easy,144,3,1,289.819
1,easy,144,4,1,240.598
1,easy,144,5,1,233.597
1,easy,144,6,1,301.892
1,easy,144,7,0,664.673
1,easy,144,8,1,305.504
1,easy,144,9,1,821.997
1,easy,144,10,0,326.668
1,easy,145,1,0,719.813
1,easy,145,2,0,223.371
1,easy,145,3,0,365.531
1,easy,145,4,1,192.971
1,easy,145,5,1,264.842
1,easy,145,6,0,424.948
1,easy,145,7,1,485.192
1,easy,145,8,0,363.584
1,easy,145,9,1,687.751
1,easy,145,10,0,317.382
1,easy,146,1,1,524.903
1,easy,146,2,0,231.691
1,easy,146,3,1,246.851
1,easy,146,4,1,208.602
1,easy,146,5,1,229.607
1,easy,146,6,0,416.674
1,easy,146,7,1,558.149
1,easy,146,8,0,366.339
1,easy,146,9,1,712.545
1,easy,146,10,0,424.106
1,easy,147,1,1,513.436
1,easy,147,2,0,230.654
1,easy,147,3,1,298.267
1,easy,147,4,0,246.671
1,easy,147,5,1,324.971
1,easy,147,6,0,432.28
1,easy,147,7,0,650.249
1,easy,147,8,0,347.304
1,easy,147,9,1,700.123
1,easy,147,10,1,269.032
1,easy,148,1,1,544.442
1,easy,148,2,0,242.952
1,easy,148,3,1,331.583
1,easy,148,4,1,217.649
1,easy,148,5,1,234.235
1,easy,148,6,0,360.875
1,easy,148,7,0,715.864
1,easy,148,8,0,313.185
1,easy,148,9,1,637.186
1,easy,148,10,1,271.031
1,easy,149,1,1,632.8
1,easy,149,2,0,227.554
1,easy,149,3,0,319.792
1,easy,149,4,0,269.986
1,easy,149,5,0,403.133
1,easy,149,6,0,373.014
1,easy,149,7,0,880.666
1,easy,149,8,0,320.773
1,easy,149,9,1,735.261
1,easy,149,10,0,360.429
1,easy,150,1,1,610.092
1,easy,150,2,0,248.253
1,easy,150,3,0,357.938
1,easy,150,4,0,260.134
1,easy,150,5,1,282.711
1,easy,150,6,0,401.849
1,easy,150,7,1,550.523
1,easy,150,8,0,319.944
1,easy,150,9,1,740.675
1,easy,150,10,1,288.823
1,easy,151,1,1,495.245
1,easy,151,2,1,203.59
1,easy,151,3,1,266.832
1,easy,151,4,1,229.392
1,easy,151,5,1,273.559
1,easy,151,6,0,404.764
1,easy,151,7,1,513.747
1,easy,151,8,0,296.253
1,easy,151,9,1,807.398
1,easy,151,10,1,330.823
1,easy,152,1,1,559.628
1,easy,152,2,0,220.767
1,easy,152,3,1,275.104
1,easy,152,4,0,259.05
1,easy,152,5,0,363.587
1,easy,152,6,0,388.368
1,easy,152,7,1,561.294
1,easy,152,8,0,332.056
1,easy,152,9,1,609.076
1,easy,152,10,1,289.668
1,easy,153,1,1,600.609
1,easy,153,2,0,278.51
1,easy,153,3,0,406.152
1,easy,153,4,1,177.947
1,easy,153,5,0,368.946
1,easy,153,6,1,317.736
1,easy,153,7,1,545.151
1,easy,153,8,0,290.827
1,easy,153,9,1,664.263
1,easy,153,10,0,336.683
1,easy,154,1,1,521.077
1,easy,154,2,0,274.283
1,easy,154,3,1,308.547
1,easy,154,4,1,173.882
1,easy,154,5,0,292.032
1,easy,154,6,0,342.354
1,easy,154,7,1,483.205
1,easy,154,8,0,355.709
1,easy,154,9,0,732.11
1,easy,154,10,0,334.952
1,easy,155,1,1,547.07
1,easy,155,2,0,267.975
1,easy,155,3,1,347.562
1,easy,155,4,1,220.616
1,easy,155,5,0,321.721
1,easy,155,6,0,387.551
1,easy,155,7,1,468.639
1,easy,155,8,0,383.198
1,easy,155,9,1,656.087
1,easy,155,10,0,331.858
1,easy,156,1,1,463.858
1,easy,156,2,0,198.078
1,easy,156,3,0,414.071
1,easy,156,4,1,220.195
1,easy,156,5,1,281.821
1,easy,156,6,0,361.399
1,easy,156,7,1,508.127
1,easy,156,8,0,305.865
1,easy,156,9,1,653.453
1,easy,156,10,0,323.623
1,easy,157,1,1,544.396
1,easy,157,2,0,242.455
1,easy,157,3,0,330.093
1,easy,157,4,1,193.845
1,easy,157,5,0,456.134
1,easy,157,6,0,409.531
1,easy,157,7,0,847.756
1,easy,157,8,0,307.242
1,easy,157,9,1,577.352
1,easy,157,10,1,286.936
1,easy,158,1,1,457.652
1,easy,158,2,0,214.853
1,easy,158,3,1,271.669
1,easy,158,4,1,201.391
1,easy,158,5,1,265.538
1,easy,158,6,0,364.908
1,easy,158,7,0,594.36
1,easy,158,8,1,273.985
1,easy,158,9,1,547.494
1,easy,158,10,1,284.956
1,easy,159,1,1,515.172
1,easy,159,2,0,236.182
1,easy,159,3,1,307.38
1,easy,159,4,1,197.445
1,easy,159,5,1,245.886
1,easy,159,6,1,309.438
1,easy,159,7,0,676.233
1,easy,159,8,0,351.688
1,easy,159,9,1,693.701
1,easy,159,10,0,324.16
1,easy,160,1,1,577.93
1,easy,160,2,0,271.575
1,easy,160,3,0,358.226
1,easy,160,4,0,231.166
1,easy,160,5,1,276.582
1,easy,160,6,0,345.156
1,easy,160,7,1,475.133
1,easy,160,8,0,482.511
1,easy,160,9,1,568.248
1,easy,160,10,0,333.014
1,easy,161,1,1,466.841
1,easy,161,2,0,215.821
1,easy,161,3,0,329.027
1,easy,161,4,0,276.177
1,easy,161,5,1,314.331
1,easy,161,6,0,406.591
1,easy,161,7,1,509.651
1,easy,161,8,0,297.557
1,easy,161,9,0,757.875
1,easy,161,10,1,293.661
1,easy,162,1,0,672.306
1,easy,162,2,0,195.133
1,easy,162,3,1,281.941
1,easy,162,4,0,216.716
1,easy,162,5,1,337.345
1,easy,162,6,0,445.637
1,easy,162,7,1,534.193
1,easy,162,8,1,258.206
1,easy,162,9,1,720.415
1,easy,162,10,1,274.136
1,easy,163,1,0,768.24
1,easy,163,2,1,180.496
1,easy,163,3,1,245.979
1,easy,163,4,0,224.383
1,easy,163,5,0,324.749
1,easy,163,6,0,427.468
1,easy,163,7,1,525.897
1,easy,163,8,0,361.74
1,easy,163,9,1,698.188
1,easy,163,10,0,396.417
1,easy,164,1,1,797.961
1,easy,164,2,0,236.793
1,easy,164,3,1,337.292
1,easy,164,4,1,224.408
1,easy,164,5,0,349.242
1,easy,164,6,1,287.868
1,easy,164,7,1,612.52
1,easy,164,8,0,309.569
1,easy,164,9,1,716.183
1,easy,164,10,0,309.289
1,easy,165,1,1,520.3
1,easy,165,2,0,235.952
1,easy,165,3,0,336.654
1,easy,165,4,1,209.549
1,easy,165,5,0,323.785
1,easy,165,6,1,323.269
1,easy,165,7,1,578.275
1,easy,165,8,0,327.262
1,easy,165,9,1,568.57
1,easy,165,10,1,301.255
1,easy,166,1,1,578.083
1,easy,166,2,0,276.5
1,easy,166,3,0,331.94
1,easy,166,4,0,208.091
1,easy,166,5,1,283.293
1,easy,166,6,1,333.905
1,easy,166,7,1,510.331
1,easy,166,8,0,348.156
1,easy,166,9,1,567.857
1,easy,166,10,1,273.131
1,easy,167,1,1,542.963
1,easy,167,2,0,262.615
1,easy,167,3,0,450.639
1,easy,167,4,0,214.047
1,easy,167,5,0,271.235
1,easy,167,6,1,301.757
1,easy,167,7,1,591.222
1,easy,167,8,0,273.536
1,easy,167,9,0,672.201
1,easy,167,10,1,289.925
1,easy,168,1,1,722.79
1,easy,168,2,0,272.145
1,easy,168,3,0,306.645
1,easy,168,4,1,212.145
1,easy,168,5,0,335.832
1,easy,168,6,0,351.143
1,easy,168,7,1,500.788
1,easy,168,8,0,348.829
1,easy,168,9,1,605.476
1,easy,168,10,1,288.623
1,easy,169,1,1,603.773
1,easy,169,2,1,161.719
1,easy,169,3,1,297.123
1,easy,169,4,1,190.051
1,easy,169,5,1,289.694
1,easy,169,6,0,322.56
1,easy,169,7,1,500.774
1,easy,169,8,0,376.297
1,easy,169,9,1,577.855
1,easy,169,10,0,370.724
1,easy,170,1,0,710.856
1,easy,170,2,0,213.357
1,easy,170,3,1,310.17
1,easy,170,4,1,166.638
1,easy,170,5,0,296.519
1,easy,170,6,0,333.874
1,easy,170,7,1,637.207
1,easy,170,8,0,337.432
1,easy,170,9,1,654.574
1,easy,170,10,0,380.669
1,easy,171,1,1,542.843
1,easy,171,2,0,254.503
1,easy,171,3,0,373.056
1,easy,171,4,1,214.077
1,easy,171,5,0,278.484
1,easy,171,6,1,302.685
1,easy,171,7,0,638.047
1,easy,171,8,0,302.737
1,easy,171,9,1,674.869
1,easy,171,10,1,243.545
1,easy,172,1,1,593.993
1,easy,172,2,0,203.565
1,easy,172,3,1,315.91
1,easy,172,4,0,285.185
1,easy,172,5,0,304.341
1,easy,172,6,0,311.029
1,easy,172,7,1,445.806
1,easy,172,8,0,303.307
1,easy,172,9,0,731.403
1,easy,172,10,0,341.889
1,easy,173,1,1,559.771
1,easy,173,2,0,201.457
1,easy,173,3,1,300.287
1,easy,173,4,0,282.27
1,easy,173,5,0,322.154
1,easy,173,6,0,444.353
1,easy,173,7,0,683.665
1,easy,173,8,1,256.01
1,easy,173,9,1,782.324
1,easy,173,10,0,303.393
1,easy,174,1,1,609.126
1,easy,174,2,0,209.251
1,easy,174,3,0,347.15
1,easy,174,4,0,235.408
1,easy,174,5,1,267.04
1,easy,174,6,1,344.174
1,easy,174,7,1,575.835
1,easy,174,8,0,385.535
1,easy,174,9,1,679.409
1,easy,174,10,1,297.916
1,easy,175,1,1,612.683
1,easy,175,2,0,252.713
1,easy,175,3,1,280.595
1,easy,175,4,1,256.88
1,easy,175,5,1,231.985
1,easy,175,6,0,321.827
1,easy,175,7,1,440.684
1,easy,175,8,0,310.946
1,easy,175,9,1,715.973
1,easy,175,10,1,276.746
1,easy,176,1,0,615.849
1,easy,176,2,0,263.809
1,easy,176,3,0,344.538
1,easy,176,4,0,248.886
1,easy,176,5,1,245.448
1,easy,176,6,0,317.65
1,easy,176,7,1,507.216
1,easy,176,8,0,290.351
1,easy,176,9,1,766.56
1,easy,176,10,1,261.587
1,easy,177,1,0,639.301
1,easy,177,2,0,242.808
1,easy,177,3,1,277.431
1,easy,177,4,1,214.189
1,easy,177,5,0,352.903
1,easy,177,6,1,323.734
1,easy,177,7,1,537.131
1,easy,177,8,0,300.613
1,easy,177,9,1,697.727
1,easy,177,10,1,324.202
1,easy,178,1,1,578.595
1,easy,178,2,0,245.829
1,easy,178,3,0,361.228
1,easy,178,4,1,193.928
1,easy,178,5,1,281.685
1,easy,178,6,0,362.116
1,easy,178,7,0,626.587
1,easy,178,8,0,302.757
1,easy,178,9,1,609.2
1,easy,178,10,1,272.55
1,easy,179,1,1,570.005
1,easy,179,2,0,208.081
1,easy,179,3,1,278.079
1,easy,179,4,1,176.287
1,easy,179,5,1,263.459
1,easy,179,6,0,414.916
1,easy,179,7,0,835.253
1,easy,179,8,0,288.751
1,easy,179,9,1,689.385
1,easy,179,10,1,273.869
1,easy,180,1,1,513.55
1,easy,180,2,0,242.645
1,easy,180,3,1,269.83
1,easy,180,4,0,268.568
1,easy,180,5,1,267.371
1,easy,180,6,0,322.181
1,easy,180,7,1,584.329
1,easy,180,8,0,364.471
1,easy,180,9,1,678.268
1,easy,180,10,0,302.746
1,easy,181,1,1,547.31
1,easy,181,2,0,247.088
1,easy,181,3,1,265.44
1,easy,181,4,1,212.631
1,easy,181,5,0,308.339
1,easy,181,6,1,287.806
1,easy,181,7,1,533.528
1,easy,181,8,0,323.235
1,easy,181,9,0,747.513
1,easy,181,10,1,293.318
1,easy,182,1,1,507.01
1,easy,182,2,0,244.016
1,easy,182,3,1,276.544
1,easy,182,4,0,231.864
1,easy,182,5,1,246.541
1,easy,182,6,1,328.407
1,easy,182,7,0,723.171
1,easy,182,8,0,363.099
1,easy,182,9,1,580.833
1,easy,182,10,0,371.802
1,easy,183,1,1,677.595
1,easy,183,2,0,269.621
1,easy,183,3,1,312.97
1,easy,183,4,1,226.459
1,easy,183,5,1,303.967
1,easy,183,6,0,423.298
1,easy,183,7,1,460.899
1,easy,183,8,0,314.603
1,easy,183,9,1,695.518
1,easy,183,10,0,327.296
1,easy,184,1,1,576.04
1,easy,184,2,0,257.805
1,easy,184,3,0,374.585
1,easy,184,4,1,205.658
1,easy,184,5,1,228.268
1,easy,184,6,0,376.016
1,easy,184,7,1,619.142
1,easy,184,8,0,369.371
1,easy,184,9,0,785.007
1,easy,184,10,1,311.66
1,easy,185,1,1,513.318
1,easy,185,2,0,234.486
1,easy,185,3,0,338.027
1,easy,185,4,1,212.337
1,easy,185,5,0,304.812
1,easy,185,6,0,396.253
1,easy,185,7,1,490.637
1,easy,185,8,0,375.99
1,easy,185,9,1,620.579
1,easy,185,10,1,307.81
1,easy,186,1,0,738.007
1,easy,186,2,0,258.204
1,easy,186,3,0,370.605
1,easy,186,4,1,204.199
1,easy,186,5,1,254.941
1,easy,186,6,0,423.286
1,easy,186,7,0,697.172
1,easy,186,8,0,313.118
1,easy,186,9,1,721.543
1,easy,186,10,1,283.612
1,easy,187,1,1,583.05
1,easy,187,2,0,191.025
1,easy,187,3,1,276.871
